1.01,-6.7128e-06,1.9024,0.26357,-0.00128,4.9407e-321,-0.0082225,-0.047614,-0.13774,-0.3384,-138.89,-51.812,-14.897,-5.5323,-0.20913,-7.9051e-323,-0.11412
1.02,-6.7128e-06,1.9024,0.26348,-0.00036672,4.9407e-321,-0.013135,-0.10033,-0.13604,-0.30099,-136.28,-48.73,-11.341,-0.79168,0.055246,-7.9051e-323,-0.38392
1.03,1.3426e-05,1.9024,0.26336,0.00063917,4.9407e-321,-0.0079623,-0.078222,-0.12414,-0.335,-136.28,-48.493,-11.815,-1.9768,0.14213,-7.9051e-323,0.26079
1.04,-6.7128e-06,1.9024,0.26327,-0.0013924,4.9407e-321,-0.0084804,-0.074822,-0.14454,-0.32139,-132.73,-43.99,-7.7856,3.0008,-0.21485,-7.9051e-323,0.037158
1.05,-6.7128e-06,1.9024,0.26317,-0.00039893,4.9407e-321,-0.0075873,-0.059517,-0.11903,-0.31119,-136.99,-48.73,-12.526,-2.4509,0.063699,-7.9051e-323,0.074466
1.06,1.3426e-05,1.9024,0.26307,0.00084132,4.9407e-321,-0.011979,-0.03571,-0.15304,-0.29759,-136.99,-49.441,-12.289,-1.9768,0.17398,-7.9051e-323,-0.29295
1.07,-6.7128e-06,1.9024,0.26295,-0.00055119,4.9407e-321,-0.010614,-0.071421,-0.14114,-0.28398,-136.04,-48.493,-12.763,-1.9768,-0.12547,-7.9051e-323,0.014258
1.08,1.3426e-05,1.9024,0.26284,0.00099478,4.9407e-321,-0.0098383,-0.076522,-0.11223,-0.28058,-136.04,-49.204,-11.578,-1.9768,0.15856,-7.9051e-323,0.059538
1.09,-6.7128e-06,1.9024,0.26271,-0.00079785,4.9407e-321,-0.0096137,-0.061218,-0.11733,-0.27038,-138.18,-50.863,-14.422,-4.8212,-0.18014,-7.9051e-323,0.033008
1.1,1.3426e-05,1.9024,0.26261,0.0012515,4.9407e-321,-0.012053,-0.083324,-0.11903,-0.24997,-136.76,-49.915,-12.289,-2.2139,0.20626,-7.9051e-323,-0.16509
1.11,1.3426e-05,1.9024,0.26249,-0.0016645,4.9407e-321,-0.011091,-0.042512,-0.14964,-0.26698,-135.81,-48.493,-12.526,-1.7398,-0.30773,-7.9051e-323,0.021789
1.12,-6.7128e-06,1.9024,0.26237,-0.00047688,4.9407e-321,-0.011181,-0.062918,-0.13604,-0.24997,-133.91,-45.886,-8.2597,2.5267,0.061657,-7.9051e-323,-0.00019522
1.13,1.3426e-05,1.9024,0.26224,0.00081899,4.9407e-321,-0.012305,-0.11733,-0.11053,-0.28058,-134.38,-46.123,-10.156,1.1046,0.18039,-7.9051e-323,-0.080454
1.14,-6.7128e-06,1.9024,0.26212,-0.0014425,4.9407e-321,-0.009163,-0.057817,-0.14454,-0.25677,-136.99,-50.152,-12.526,-2.4509,-0.23285,-7.9051e-323,0.20185
1.15,-6.7128e-06,1.9024,0.26202,0.002027,4.9407e-321,-0.012531,-0.074822,-0.11223,-0.24487,-135.57,-48.967,-12.526,-2.2139,0.36972,-7.9051e-323,-0.18348
1.16,1.3426e-05,1.9024,0.26192,-0.0017117,4.9407e-321,-0.0099715,-0.049314,-0.15134,-0.26017,-136.28,-49.441,-12.526,-1.5028,-0.36459,-7.9051e-323,0.13086
1.17,-6.7128e-06,1.9024,0.2618,-0.0004904,4.9407e-321,-0.013485,-0.078222,-0.14114,-0.25847,-135.33,-47.782,-11.578,-1.5028,0.049706,-7.9051e-323,-0.21413
1.18,1.3426e-05,1.9024,0.26168,0.00075722,4.9407e-321,-0.011605,-0.027208,-0.13604,-0.24827,-136.76,-48.967,-12.052,-2.6879,0.17093,-7.9051e-323,0.073576
1.19,-6.7128e-06,1.9024,0.26156,-0.00086591,4.9407e-321,-0.010475,-0.030609,-0.12244,-0.21256,-135.57,-46.834,-10.63,-0.08059,-0.15532,-7.9051e-323,0.1018
1.2,1.3426e-05,1.9024,0.26145,0.0013275,4.9407e-321,-0.010821,-0.071421,-0.12414,-0.21256,-135.1,-47.545,-11.104,-0.31762,0.23142,-7.9051e-323,0.0042109
1.21,1.3426e-05,1.9024,0.26131,0.00038032,4.9407e-321,-0.013441,-0.042512,-0.12073,-0.21596,-136.28,-50.389,-13.237,-3.8731,-0.053157,-7.9051e-323,-0.18621
1.22,-6.7128e-06,1.9024,0.26119,-0.00084665,4.9407e-321,-0.012497,-0.06972,-0.12754,-0.20236,-136.28,-49.441,-12.289,-1.9768,-0.16932,-7.9051e-323,0.014484
1.23,1.3426e-05,1.9024,0.26108,0.0015428,4.9407e-321,-0.01406,-0.073121,-0.12754,-0.19556,-136.76,-48.967,-13,-2.4509,0.25208,-7.9051e-323,-0.10765
1.24,1.3426e-05,1.9024,0.26096,-0.0017115,4.9407e-321,-0.014173,-0.061218,-0.15304,-0.21426,-136.76,-50.863,-13.474,-4.1101,-0.3372,-7.9051e-323,-0.038724
1.25,-6.7128e-06,1.9024,0.26083,-0.00049035,4.9407e-321,-0.012349,-0.061218,-0.11563,-0.17515,-134.38,-46.834,-11.104,-0.79168,0.057486,-7.9051e-323,0.11948
1.26,1.3426e-05,1.9024,0.26071,0.0010122,4.9407e-321,-0.012134,-0.056116,-0.12754,-0.15474,-138.89,-52.76,-14.897,-6.0063,0.20518,-7.9051e-323,0.049379
1.27,-6.7128e-06,1.9024,0.2606,-0.0012856,4.9407e-321,-0.0097526,-0.073121,-0.12924,-0.19556,-133.91,-45.649,-9.9189,0.15644,-0.23035,-7.9051e-323,0.18439
1.28,-6.7128e-06,1.9024,0.26049,0.002072,4.9407e-321,-0.013546,-0.081623,-0.11393,-0.18875,-136.04,-49.678,-12.289,-2.4509,0.35636,-7.9051e-323,-0.21891
1.29,1.3426e-05,1.9024,0.26037,0.00059362,4.9407e-321,-0.011101,-0.022106,-0.13774,-0.14794,-136.52,-48.019,-11.578,-0.79168,-0.084351,-7.9051e-323,0.11259
1.3,-6.7128e-06,1.9024,0.26025,-0.00084718,4.9407e-321,-0.013191,-0.073121,-0.14114,-0.13604,-132.96,-44.701,-8.2597,3.0008,-0.20506,-7.9051e-323,-0.11745
1.31,1.3426e-05,1.9024,0.26014,0.0016578,4.9407e-321,-0.0076642,-0.061218,-0.091826,-0.10883,-136.28,-48.019,-12.289,-1.9768,0.25642,-7.9051e-323,0.36196
1.32,1.3426e-05,1.9024,0.26004,-0.0018175,4.9407e-321,-0.0072158,-0.056116,-0.13944,-0.13774,-135.33,-47.071,-9.6819,0.6305,-0.36373,-7.9051e-323,0.13509
1.33,-6.7128e-06,1.9024,0.25994,-0.00052071,4.9407e-321,-0.013364,-0.10033,-0.16155,-0.12584,-135.33,-47.308,-11.341,-1.2657,0.059435,-7.9051e-323,-0.4014
1.34,1.3426e-05,1.9024,0.25982,0.00093367,4.9407e-321,-0.0092172,-0.023807,-0.14454,-0.10883,-140.31,-54.419,-16.319,-7.1915,0.19968,-7.9051e-323,0.18243
1.35,-6.7128e-06,1.9024,0.25973,-0.00095954,4.9407e-321,-0.008371,-0.090126,-0.13944,-0.11903,-134.38,-45.886,-9.9189,1.1046,-0.18108,-7.9051e-323,0.11246
